customer_id,credit_score,country,gender,age,tenure
15576745,769,France,Male,48,2
15669606,690,France,Male,33,5
15737832,771,Spain,Male,45,0
15681990,497,Germany,Male,24,6
15758050,622,Spain,Male,37,4
15787848,602,Spain,Male,30,9
15713594,543,France,Female,32,7
15588186,520,Spain,Male,45,7
15786739,669,France,Male,37,1
15699467,631,Spain,Female,41,0
15680706,537,Germany,Male,48,4
15645717,732,France,Male,62,2
15748597,844,Spain,Male,56,5
15773709,838,Spain,Male,35,0
15629787,652,France,Male,27,10
15661007,660,France,Male,33,0
15686812,692,Spain,Female,44,8
15754113,588,France,Female,35,0
15749489,533,Germany,Female,22,10
15574352,850,France,Male,43,4
15701281,511,France,Male,27,8
15811985,530,Spain,Male,44,6
15713505,554,France,Male,31,1
15685653,585,Germany,Female,40,3
15758831,754,France,Male,39,3
15618774,474,France,Male,54,3
15764448,837,Germany,Male,35,0
15611024,567,France,Female,23,9
15738220,800,Spain,Male,38,1
15805764,646,France,Male,18,10
15580487,627,Germany,Male,38,8
15675787,505,France,Male,26,8
15583580,566,Germany,Female,35,1
15780654,619,Germany,Female,33,3
15695034,757,France,Female,44,4
15805671,648,France,Male,32,0
15790658,621,Spain,Male,42,8
15578648,543,Germany,Male,49,6
15734987,658,France,Female,43,7
15721740,633,Germany,Male,50,7
15641822,648,France,Female,19,1
15765650,501,Germany,Male,40,5
15788556,683,France,Female,42,4
15576550,619,Spain,Female,38,1
15622230,705,France,Female,35,3
15653937,638,Germany,Female,53,1
15743538,710,France,Female,31,1
15591740,590,France,Female,54,4
15650086,725,France,Male,43,2
15718773,638,France,Female,32,0
15615140,791,France,Male,36,6
15644361,702,France,Female,40,1
15774536,607,France,Female,32,6
15618661,535,France,Male,30,6
15605020,651,France,Male,45,2
15762134,506,Germany,Male,59,8
15685279,511,Spain,Female,57,8
15582849,757,France,Female,51,1
15655410,768,Germany,Male,49,1
15649129,757,France,Male,32,9
15702380,663,Spain,Male,64,6
15759067,537,Germany,Female,37,7
15683027,570,Germany,Male,29,4
15597487,850,France,Female,35,5
15763256,661,Germany,Female,64,8
15620111,659,France,Male,54,8
15623053,454,Spain,Male,40,2
15595592,708,France,Female,59,2
15740072,720,France,Female,37,2
15778005,785,France,Female,39,1
15583278,743,Spain,Female,36,8
15601263,493,Spain,Female,48,7
15709222,557,Spain,Male,34,3
15713949,850,France,Male,40,1
15717706,799,France,Female,32,3
15756071,756,France,Male,34,1
15696564,752,France,Male,38,0
15657637,696,Spain,Female,36,3
15755863,630,Spain,Female,49,1
15719858,659,Spain,Female,38,9
15688876,685,Spain,Male,39,9
15698528,599,Spain,Female,31,3
15770345,559,Spain,Female,31,1
15761506,615,Spain,Male,19,5
15716619,580,Germany,Female,36,3
15788367,487,Spain,Male,44,6
15709451,646,Germany,Female,35,1
15640421,811,France,Female,35,7
15580068,526,Spain,Male,35,5
15677123,767,Spain,Male,37,7
15619801,548,France,Female,33,1
15582246,737,Spain,Female,45,2
15711843,613,Germany,Male,40,1
15680046,711,Spain,Male,36,8
15804131,850,Spain,Female,53,7
15722611,752,France,Female,53,8
15729224,710,France,Female,37,5
15811588,664,Spain,Female,53,7
15702138,510,France,Female,22,3
15749799,577,France,Female,34,2
15752885,529,France,Male,42,1
15674932,757,Spain,Female,44,9
15743828,691,France,Male,41,2
15642022,621,Spain,Male,34,8
15746461,709,Spain,Male,35,2
15809991,756,Spain,Male,19,4
15787322,788,France,Female,41,6
15575498,705,France,Female,39,5
15691387,483,France,Male,29,9
15765457,719,Spain,Male,35,1
15666173,793,Germany,Female,32,1
15627377,593,France,Male,41,6
15656683,551,France,Male,52,1
15679810,690,France,Male,39,6
15606310,823,France,Male,71,5
15756871,512,Spain,Male,39,3
15610002,802,Spain,Male,41,5
15567802,450,Spain,Female,34,2
15745452,651,Germany,Male,41,1
15617252,697,France,Female,33,1
15753248,611,France,Male,28,2
15610755,643,France,Female,33,0
15662238,822,France,Male,37,3
15799186,632,France,Male,38,4
15686941,575,Spain,Female,26,7
15601172,672,France,Male,31,6
15723858,517,Spain,Male,39,3
15615896,621,Spain,Male,39,8
15737647,775,Germany,Female,77,6
15582841,600,France,Male,29,8
15760090,640,France,Male,28,7
15588587,752,France,Female,36,1
15683157,613,France,Male,26,4
15694209,484,France,Female,32,3
15655875,511,France,Female,33,3
15805704,745,France,Female,32,2
15744789,786,Spain,Female,32,6
15799357,727,France,Male,35,5
15726153,622,France,Male,31,5
15713346,794,France,Male,24,10
15665053,636,Spain,Male,52,4
15592379,741,Spain,Female,42,9
15692599,687,France,Male,34,5
15620758,660,Spain,Male,30,4
15637428,660,France,Male,35,7
15808389,617,France,Female,79,7
15807003,762,France,Male,32,10
15702912,752,Spain,Female,35,2
15590623,561,Spain,Male,34,4
15728078,609,France,Male,26,10
15708256,803,France,Male,28,3
15582335,556,France,Female,40,9
15649150,531,France,Female,53,5
15691647,411,France,Female,35,2
15668270,587,Germany,Female,44,5
15624820,683,Spain,Male,56,7
15736254,654,France,Male,29,2
15720814,670,Germany,Female,36,2
15642997,655,France,Female,36,2
15693200,752,France,Female,36,7
15624596,534,France,Female,23,5
15807167,635,France,Male,42,1
15660301,491,Germany,Male,70,6
15593094,516,France,Male,27,9
15618239,530,France,Female,48,0
15574137,687,Spain,Male,35,3
15614740,684,France,Female,41,6
15574071,706,Germany,Male,23,2
15671148,490,Germany,Male,33,5
15721921,796,France,Male,44,8
15717995,849,France,Male,27,0
15632050,779,France,Female,41,10
15647111,794,Spain,Female,22,4
15759991,748,Spain,Male,36,4
15790204,663,Spain,Female,22,9
15686780,645,Spain,Female,55,1
15640491,464,France,Female,33,10
15783225,737,France,Male,54,9
15734438,590,France,Female,29,4
15688760,522,Germany,Female,37,3
15768124,648,France,Female,34,3
15661330,754,France,Male,37,6
15781272,669,France,Male,50,4
15573888,648,Germany,Female,43,1
15575858,763,France,Male,40,3
15645937,790,Spain,Male,32,3
15702337,581,France,Male,37,7
15764537,703,France,Male,43,8
15619616,571,France,Female,33,9
15585133,657,Spain,Female,27,8
15573971,737,France,Male,44,7
15579433,793,Spain,Male,29,8
15777045,783,Spain,Female,44,3
15611580,751,Spain,Male,33,4
15614778,579,France,Male,31,6
15771750,655,Germany,Female,36,10
15593280,614,Germany,Male,43,8
15569274,678,Germany,Male,49,2
15654408,562,Spain,Male,41,5
15657468,711,Germany,Female,53,5
15614213,620,France,Male,37,0
15589869,437,France,Male,49,9
15693205,691,Germany,Female,41,8
15797113,552,Spain,Female,34,4
15676958,765,Germany,Male,34,5
15739592,707,Germany,Female,51,10
15656263,764,Spain,Male,29,5
15636872,585,France,Female,32,8
15589435,784,France,Male,31,7
15640464,605,France,Male,41,5
15723851,699,Spain,Male,40,2
15722122,544,France,Female,40,7
15696852,803,France,Female,32,9
15634936,735,France,Male,41,7
15575935,673,France,Male,59,0
15634491,652,France,Male,30,2
15628530,694,France,Male,42,3
15678720,741,France,Female,44,7
15627999,590,Spain,Male,30,3
15571244,809,Spain,Female,33,3
15739931,523,France,Male,34,2
15806256,540,France,Male,48,2
15787258,596,Spain,Female,29,6
15706463,597,France,Female,36,9
15691004,407,Spain,Male,37,1
15792228,748,France,Male,60,0
15733447,562,France,Female,51,1
15679062,734,Germany,Female,47,10
15594409,710,France,Male,45,1
15613816,539,Spain,Female,39,6
15681991,542,France,Male,32,7
15796074,717,France,Female,36,2
15625941,682,Spain,Female,50,10
15615016,515,France,Male,33,2
15748414,526,Spain,Female,33,8
15751203,702,France,Male,26,5
15662658,651,Germany,Male,34,2
15574868,792,Germany,Male,36,5
15790282,817,Germany,Male,58,3
15762927,674,Germany,Female,36,6
15803456,641,France,Female,40,9
15771857,513,Spain,Male,39,7
15700601,561,France,Male,34,1
15569670,627,Germany,Male,30,6
15772341,682,Germany,Male,81,6
15661548,683,France,Female,29,0
15787597,420,Germany,Female,31,1
15806913,670,France,Female,54,2
15804862,505,Germany,Male,43,6
15792986,580,Germany,Male,24,1
15625632,577,France,Male,36,3
15727703,773,Germany,Male,34,10
15606273,616,France,Male,37,5
15799652,763,France,Female,38,0
15715047,640,Spain,Male,43,9
15784687,592,France,Male,36,1
15615322,528,Spain,Male,43,7
15722072,630,France,Male,53,5
15646784,529,France,Female,31,2
15644692,546,France,Female,47,8
15670354,753,France,Female,62,6
15716357,772,Spain,Female,39,4
15786717,567,France,Male,36,1
15771383,628,Germany,Female,45,6
15649793,658,France,Male,20,7
15731543,679,Spain,Male,58,9
15684516,629,Spain,Male,34,1
15677249,731,Spain,Male,42,9
15581525,775,Germany,Male,33,3
15628420,660,Spain,Male,33,2
15600478,752,France,Male,39,3
15594502,655,France,Male,37,6
15784361,543,Spain,Female,46,5
15767626,811,France,Male,42,10
15632521,689,Germany,Male,45,0
15665088,531,France,Female,42,2
15652084,515,France,Male,40,0
15574761,466,France,Female,41,3
15729515,782,France,Male,36,1
15682070,611,France,Male,64,9
15743817,621,Germany,Male,40,8
15572158,604,Spain,Male,41,3
15584477,655,Spain,Female,35,1
15614893,689,Spain,Male,38,2
15665963,681,Spain,Male,30,2
15612524,643,Germany,Male,41,2
15596962,617,France,Female,24,4
15744942,638,Spain,Female,55,2
15573278,743,France,Male,39,6
15717056,828,Germany,Female,25,7
15795881,776,Spain,Male,35,8
15758939,540,Germany,Male,35,7
15792250,616,Germany,Female,45,4
15740406,628,Germany,Male,38,10
15768137,667,Spain,Female,23,6
15569120,615,France,Male,30,7
15723721,543,France,Male,30,4
15777122,553,France,Female,31,4
15742681,554,Germany,Male,26,4
15582090,684,Spain,Female,36,4
15711254,452,France,Female,35,7
15775067,606,France,Male,47,3
15602851,629,France,Male,40,9
15802857,659,Spain,Female,33,8
15701175,493,France,Female,33,8
15783019,794,France,Female,62,9
15728912,554,France,Female,44,6
15585580,796,Germany,Female,52,9
15583480,807,France,Female,36,4
15620341,500,Germany,Male,44,9
15613886,722,Spain,Male,43,1
15792916,559,Spain,Female,40,7
15710408,584,Spain,Female,38,3
15598695,834,Germany,Female,68,9
15649354,754,Spain,Male,35,4
15737556,590,France,Male,43,7
15671610,740,France,Male,36,7
15625092,502,Germany,Female,57,3
15741032,733,France,Male,48,5
15750014,755,Germany,Female,37,0
15784761,554,Spain,Female,46,7
15768359,534,France,Male,36,4
15805769,656,Spain,Male,33,4
15719508,575,Germany,Male,49,7
15609011,480,Spain,Male,47,8
15703106,575,France,Male,40,5
15626795,672,France,Female,40,3
15773731,758,Spain,Female,35,5
15756196,682,France,Male,50,6
15687903,501,France,Female,29,8
15777599,746,Germany,Male,34,6
15754577,556,France,Female,51,8
15584113,823,Germany,Female,53,4
15669589,491,Germany,Female,68,1
15632793,638,France,Female,29,9
15711130,734,France,Male,45,2
15615254,555,France,Male,40,10
15720583,745,Germany,Female,44,0
15780432,728,France,Male,37,3
15673223,626,France,Male,44,10
15807989,681,Germany,Male,37,8
15761168,478,France,Female,38,4
15651272,709,France,Male,38,5
15812832,562,Germany,Male,33,8
15680517,769,Germany,Female,34,7
15750569,684,Germany,Female,46,3
15690743,536,France,Female,61,8
15627741,631,Germany,Female,29,2
15712121,657,Spain,Male,34,5
15805429,699,Germany,Male,59,3
15814923,606,Spain,Male,38,7
15589230,612,France,Female,63,2
15775490,660,France,Female,38,5
15749727,829,Spain,Male,50,7
15619238,567,Spain,Male,29,8
15593468,850,France,Female,33,3
15718454,712,Spain,Female,44,2
15789498,562,France,Male,30,3
15744691,755,France,Female,29,3
15708289,793,Spain,Male,25,3
15790412,471,Spain,Male,26,8
15741416,707,France,Male,42,2
15598894,784,Spain,Male,38,10
15663294,703,France,Male,32,1
15572728,704,Spain,Male,36,8
15706729,662,France,Male,38,0
15674433,636,Germany,Female,28,2
15641170,640,Spain,Male,36,4
15806284,739,Spain,Male,31,1
15690958,767,Germany,Male,23,2
15606386,753,Germany,Female,46,3
15682322,714,France,Male,37,9
15579915,707,France,Male,29,4
15681928,577,France,Female,35,4
15734005,633,France,Female,42,1
15650432,849,Germany,Male,41,10
15592578,614,Spain,Female,41,7
15671243,558,France,Female,47,9
15775709,832,France,Female,27,10
15702631,567,France,Female,26,2
15602282,587,Germany,Female,45,8
15717879,712,Spain,Female,79,5
15740878,655,Spain,Female,29,9
15794468,641,France,Female,42,6
15773277,676,France,Male,35,5
15572657,472,France,Male,29,8
15800295,644,Germany,Male,34,9
15672397,598,France,Male,38,0
15684921,792,Spain,Male,25,8
15720676,700,France,Female,37,7
15731829,616,France,Male,34,10
15732672,743,Spain,Male,35,6
15692406,427,France,Male,37,5
15764405,731,France,Male,29,10
15757537,610,France,Female,31,6
15793307,724,Spain,Female,41,4
15660679,653,Spain,Female,38,9
15666856,774,France,Male,49,1
15687372,547,Germany,Male,49,8
15667289,719,Spain,Male,50,2
15624641,740,Spain,Male,43,9
15734610,543,France,Male,42,4
15631882,688,Germany,Male,45,9
15642709,474,France,Female,30,9
15811026,505,Germany,Male,43,5
15596303,688,France,Female,39,0
15787255,650,Germany,Female,55,2
15617166,610,France,Male,37,0
15742442,705,Spain,Female,46,5
15758692,669,France,Female,29,7
15568238,650,Spain,Male,20,8
15730353,550,Germany,Male,29,9
15731555,595,Germany,Female,45,9
15582404,572,Spain,Female,26,5
15721462,622,Spain,Female,58,2
15632899,662,Spain,Male,20,9
15808526,783,Germany,Female,58,3
15694349,714,Spain,Male,44,7
15718465,671,Germany,Male,51,3
15682995,600,France,Female,32,1
15584776,847,Spain,Female,37,9
15777772,650,Spain,Male,55,9
15576156,710,Spain,Female,28,6
15646756,682,France,Female,33,8
15742886,642,France,Male,26,1
15586135,536,Spain,Female,28,4
15616152,754,France,Female,47,1
15721460,678,France,Male,60,8
15727317,533,Germany,Female,49,1
15649536,741,Germany,Male,38,4
15754929,757,France,Male,31,10
15572051,721,France,Male,40,3
15668142,700,France,Male,37,3
15701176,663,France,Male,26,5
15708422,677,Spain,Female,35,0
15655632,655,France,Male,27,2
15744606,832,Spain,Male,29,8
15612140,721,Spain,Female,46,7
15656086,542,Spain,Male,54,8
15655298,654,Spain,Female,54,5
15644796,821,Spain,Female,38,8
15726250,508,France,Female,38,3
15764432,588,Germany,Female,42,2
15631721,691,Germany,Male,38,9
15707479,664,France,Male,40,7
15579826,439,France,Female,66,9
15668104,479,Spain,Male,37,6
15641604,850,France,Female,55,10
15587240,518,France,Male,40,4
15680767,717,Germany,Female,64,10
15601594,698,France,Female,51,6
15589969,850,France,Male,34,6
15703728,700,Spain,Male,47,4
15617790,626,France,Female,29,4
15662500,774,Spain,Male,32,9
15778526,719,Spain,Female,48,5
15670584,646,Spain,Male,31,2
15748069,485,France,Female,25,3
15680597,784,Germany,Male,38,1
15628992,850,Germany,Male,32,2
15719624,669,France,Female,38,9
15812767,731,Spain,Male,70,3
15689201,721,France,Female,49,1
15614716,515,France,Female,37,0
15683618,774,France,Female,35,3
15799631,585,Spain,Male,36,10
15692259,695,France,Female,29,9
15590966,729,Germany,Female,42,4
15656426,713,France,Female,42,3
15675256,555,Spain,Male,33,5
15751185,699,Spain,Female,50,0
15789582,587,France,Male,55,9
15651103,762,Spain,Female,69,9
15672299,510,France,Male,44,6
15772250,842,Spain,Male,46,9
15763922,608,France,Male,31,7
15633870,850,France,Female,36,10
15624323,642,France,Male,36,4
15688612,850,France,Male,33,7
15694644,455,Spain,Female,43,6
15587174,726,France,Male,29,7
15579559,544,Spain,Male,30,8
15775430,651,Germany,Male,31,7
15623695,814,France,Female,31,4
15760849,537,France,Male,39,2
15813095,553,France,Male,37,2
15705281,800,Spain,Male,38,9
15812594,791,France,Male,34,7
15626322,699,Spain,Female,29,9
15723105,756,France,Female,28,6
15588449,591,Spain,Female,27,5
15794849,850,Germany,Male,22,7
15620000,760,Germany,Male,34,6
15799720,569,Spain,Male,43,8
15711287,661,Spain,Female,35,5
15613102,670,France,Female,31,2
15621440,694,France,Male,38,1
15677146,728,France,Female,28,4
15801169,764,Germany,Female,39,9
15722425,639,France,Male,32,9
15682421,683,France,Female,30,2
15691910,663,Spain,Male,30,4
15721779,826,Spain,Male,41,5
15579548,735,Spain,Male,36,5
15681075,682,France,Female,58,1
15607884,663,France,Female,39,8
15767757,562,Spain,Female,29,9
15791550,696,France,Male,27,4
15658589,850,Spain,Male,38,2
15670822,719,France,Female,22,7
15629744,804,France,Female,71,8
15660768,604,France,Male,40,1
15726310,782,Spain,Female,27,3
15641298,512,Germany,Male,42,9
15625675,569,France,Male,36,1
15713354,597,Germany,Female,22,6
15633866,753,Germany,Male,30,1
15704231,430,France,Female,33,8
15735400,756,France,Male,28,8
15632826,493,France,Male,38,3
15751022,777,Germany,Female,37,10
15664737,779,Spain,Female,38,7
15681126,702,Spain,Female,38,2
15738954,551,France,Male,35,7
15662263,749,Germany,Male,22,4
15621611,742,Germany,Male,55,5
15783752,752,Germany,Male,29,4
15709474,740,Germany,Female,57,3
15701280,576,France,Male,24,3
15671104,637,Spain,Male,43,3
15796434,724,France,Male,28,5
15781505,685,France,Male,20,4
15625819,625,France,Female,38,7
15753174,571,Germany,Male,37,9
15654067,584,Spain,Female,29,4
15724719,550,France,Female,22,7
15624695,662,Spain,Female,72,7
15718216,803,Spain,Male,43,3
15586300,615,France,Male,66,7
15783349,481,Spain,Male,39,1
15725767,701,France,Male,23,3
15791925,751,France,Male,29,10
15793585,675,France,Male,35,8
15576641,733,Germany,Male,40,5
15749519,822,France,Male,38,6
15684960,559,France,Female,46,5
15591286,731,Germany,Female,49,4
15668323,678,France,Female,41,1
15608528,645,France,Female,68,9
15645184,701,France,Male,29,2
15702566,554,Spain,Male,26,8
15660840,723,France,Male,30,3
15750811,766,Germany,Male,44,3
15733842,597,France,Female,24,1
15581526,574,France,Male,41,1
15662751,655,Germany,Female,40,0
15684319,780,Germany,Female,37,10
15702190,672,Spain,Male,43,5
15588517,717,France,Male,38,7
15801863,521,France,Female,32,2
15584271,633,France,Male,59,5
15700366,669,France,Male,39,3
15804038,740,France,Male,44,9
15720820,462,Germany,Female,24,9
15743759,619,France,Male,39,5
15749947,665,France,Female,44,7
15670496,655,Spain,Female,27,9
15746664,463,Spain,Male,20,8
15745533,799,France,Female,63,1
15761497,713,Spain,Female,48,1
15628600,807,Germany,Female,31,1
15627002,728,France,Male,38,1
15614635,582,France,Male,52,2
15731281,704,Germany,Female,35,3
15814022,714,France,Female,26,9
15659194,628,France,Male,30,8
15745030,809,Germany,Male,41,1
15691817,547,Spain,Female,44,5
15707488,560,France,Female,27,5
15784700,811,France,Male,31,7
15710397,584,France,Male,26,4
15687648,691,France,Male,28,1
15732281,680,Germany,Male,34,6
15607230,588,Germany,Male,33,9
15567630,721,Germany,Male,40,6
15587507,850,France,Male,47,6
15733904,529,France,Male,32,9
15709511,622,France,Male,43,8
15579616,683,France,Female,42,8
15694852,575,France,Male,29,4
15589924,577,Spain,Female,40,1
15799300,510,Germany,Male,31,0
15731330,652,Spain,Female,40,7
15694129,569,Germany,Female,28,3
15620372,687,Spain,Male,31,3
15744622,822,France,Male,32,8
15799815,656,Germany,Female,23,4
15759250,745,Germany,Male,51,3
15732643,386,Spain,Female,53,1
15690540,684,Spain,Female,41,1
15803078,635,Spain,Female,38,1
15652180,582,France,Male,30,2
15741195,613,Spain,Male,19,5
15743490,795,Germany,Female,56,9
15575510,659,France,Female,32,2
15732610,745,France,Female,28,6
15602909,604,Spain,Female,41,10
15734058,509,Germany,Male,32,9
15801788,706,Germany,Female,29,6
15702462,619,Spain,Female,44,6
15683416,572,Germany,Male,51,8
15794187,695,France,Male,36,6
15792989,543,France,Female,71,1
15613734,640,France,Female,33,6
15606177,672,France,Male,39,2
15636700,701,France,Male,39,9
15645766,634,Spain,Male,25,9
15671345,531,Spain,Female,42,6
15652469,699,France,Male,27,1
15749638,605,France,Female,51,9
15728706,534,France,Female,49,7
15735439,449,Spain,Female,31,1
15778696,684,Spain,Female,36,5
15624744,622,Germany,Male,42,9
15584338,714,France,Female,40,0
15726178,712,Spain,Female,48,8
15794939,783,France,Female,72,5
15788068,743,Germany,Male,45,10
15572956,683,France,Male,36,5
15780386,654,Spain,Male,40,5
15791114,700,France,Male,37,1
15708046,744,Spain,Male,31,0
15719779,645,Germany,Male,25,1
15591550,525,Spain,Male,36,3
15639368,732,France,Male,25,0
15699830,721,France,Female,40,7
15569264,622,France,Male,32,5
15595158,654,Germany,Male,31,5
15599126,529,France,Female,43,0
15650575,720,Spain,Female,59,6
15641490,850,Germany,Female,25,8
15680234,667,Germany,Male,27,2
15592230,620,France,Male,41,3
15626212,616,France,Male,29,9
15700627,637,Germany,Female,46,2
15782641,710,Spain,Female,29,3
15784445,717,Spain,Male,33,1
15813681,786,Germany,Male,24,2
15596649,651,France,Female,39,8
15700460,530,France,Female,55,4
15724076,815,Spain,Female,57,5
15784000,715,Germany,Female,34,9
15733966,496,Germany,Female,55,4
15612667,680,Spain,Male,42,0
15654025,646,France,Female,51,4
15589431,807,Germany,Male,47,1
15578238,727,France,Male,47,7
15566269,787,France,Male,25,5
15639217,806,France,Male,34,6
15688644,603,France,Male,31,1
15662426,649,Spain,Male,32,1
15720511,547,Germany,Male,41,3
15567246,684,Germany,Male,32,3
15647965,477,France,Female,57,9
15679048,558,Germany,Male,41,2
15675749,695,France,Female,23,1
15782181,592,Spain,Male,35,6
15795738,789,France,Male,31,4
15773751,597,France,Female,29,1
15655436,839,Germany,Male,47,2
15691396,405,Germany,Male,31,5
15796958,658,France,Male,39,7
15801832,684,Germany,Male,42,1
15661349,633,France,Male,35,10
15719265,589,France,Male,46,9
15779985,750,Germany,Female,37,1
15663410,771,Spain,Male,51,5
15704144,812,Germany,Male,33,2
15774104,539,Spain,Male,39,2
15812230,670,Germany,Female,42,5
15742848,673,France,Male,41,5
15745326,538,France,Female,62,3
15674541,575,Spain,Male,52,8
15728564,682,France,Male,41,6
15580701,712,France,Male,33,3
15688973,598,Spain,Female,39,5
15709412,776,Spain,Male,30,6
15607753,606,Spain,Female,23,10
15705352,686,Spain,Male,38,7
15602500,850,Spain,Male,38,1
15672437,642,France,Male,72,1
15720968,606,Germany,Male,27,2
15730796,627,France,Female,21,7
15768219,850,Spain,Male,36,0
15663883,850,Germany,Male,32,9
15589296,724,France,Female,40,6
15586425,579,France,Male,28,4
15679813,727,Spain,Male,28,1
15681410,813,Germany,Female,36,6
15668283,642,France,Male,48,9
15624072,669,Spain,Male,22,10
15669664,574,Germany,Male,54,1
15682728,774,France,Female,32,4
15573851,735,France,Female,38,1
15733661,639,Spain,Female,27,8
15710012,738,Spain,Male,44,2
15763327,835,France,Male,32,8
15668853,637,Spain,Female,44,0
15639303,589,Germany,Male,48,5
15691011,591,France,Male,42,9
15638513,723,France,Female,40,7
15648933,831,Germany,Male,44,3
15628904,733,Spain,Male,35,8
15644788,731,France,Female,30,5
15598161,654,France,Male,47,10
15745624,828,France,Male,37,4
15733169,590,Spain,Male,22,7
15801417,657,France,Male,37,4
15592707,531,Germany,Female,64,2
15593954,516,France,Female,47,6
15714431,561,France,Male,37,1
15638257,682,Spain,Female,54,0
15690939,575,Spain,Male,28,7
15723613,623,France,Female,28,4
15813640,642,France,Female,40,7
15707322,779,France,Female,48,2
15588918,671,France,Female,42,6
15600357,495,France,Female,40,1
15747014,850,France,Female,28,1
15809830,630,France,Male,50,8
15662245,588,France,Male,32,1
15651075,562,Germany,Male,35,3
15594456,740,Spain,Female,56,4
15583462,695,France,Male,28,5
15757661,589,France,Female,39,7
15729117,607,France,Female,31,1
15749671,794,France,Male,35,6
15566253,580,Germany,Male,44,9
15595153,644,Germany,Female,44,8
15698572,636,Spain,Female,36,1
15674149,599,Germany,Male,36,3
15623082,507,France,Female,35,2
15797905,682,France,Female,48,7
15746028,714,France,Female,24,7
15582951,696,France,Female,25,8
15616471,599,Spain,Male,51,0
15641575,577,France,Male,37,2
15638803,733,Spain,Female,32,5
15808283,647,France,Female,33,4
15811200,831,France,Female,34,2
15733476,543,Germany,Male,30,6
15633274,679,France,Male,34,7
15582168,713,Germany,Female,61,4
15807269,690,Germany,Male,43,2
15602979,751,France,Male,29,1
15660417,613,Germany,Female,43,10
15590199,701,Spain,Male,28,1
15641794,698,France,Male,33,5
15779174,451,France,Female,36,2
15785547,665,France,Male,28,8
15795124,726,Germany,Male,50,9
15718912,608,Germany,Female,44,5
15592028,549,France,Female,46,7
15580227,803,France,Male,33,6
15657830,663,France,Male,43,4
15798256,558,France,Female,45,1
15643819,714,France,Female,25,4
15754301,704,France,Male,39,5
15726855,805,Germany,Female,45,9
15755225,659,Germany,Male,34,9
15725221,738,Germany,Male,62,10
15789055,635,Spain,Male,35,2
15617507,530,Spain,Female,36,7
15668894,661,Germany,Male,41,5
15589563,531,Spain,Male,31,2
15693162,694,France,Female,29,5
15750099,731,France,Female,36,6
15795540,556,France,Female,36,2
15794941,647,Germany,Female,41,1
15611848,850,Germany,Male,32,3
15581237,573,Spain,Male,33,1
15738150,591,France,Male,45,5
15678571,723,France,Male,21,4
15736124,617,France,Male,25,1
15623202,704,Germany,Female,39,10
15804201,457,Germany,Male,42,4
15596863,787,Germany,Female,38,3
15696277,651,France,Female,34,9
15748608,612,Germany,Male,42,5
15723864,828,Spain,Male,47,1
15802390,724,France,Female,34,2
15774336,648,Germany,Male,44,9
15648766,569,Spain,Male,35,3
15659094,765,Germany,Female,34,8
15606397,577,Germany,Female,44,1
15642619,603,Spain,Male,46,2
15666032,568,Spain,Male,28,1
15595842,748,Germany,Male,45,2
15753837,573,Spain,Male,38,4
15783882,771,Spain,Female,41,5
15799790,763,France,Male,35,9
15628155,410,France,Female,35,7
15703778,728,France,Male,33,8
15722322,655,Spain,Female,78,2
15639278,580,Germany,Female,36,6
15568487,712,France,Male,35,7
15682084,680,France,Male,31,9
15642821,383,Spain,Female,48,8
15601387,721,France,Male,35,10
15642515,620,France,Female,42,1
15710421,774,Spain,Female,36,8
15726774,563,France,Male,35,3
15649078,850,Germany,Female,27,8
15641877,681,France,Male,47,9
15796496,631,France,Female,31,8
15815690,614,Spain,Female,40,3
15631739,704,Spain,Male,24,10
15625584,786,France,Male,32,2
15802466,534,France,Female,53,7
15697028,590,Spain,Male,34,0
15575759,583,Spain,Female,40,3
15567442,656,France,Female,75,3
15746805,597,France,Male,33,9
15636330,588,Germany,Female,48,1
15714970,667,Germany,Male,32,0
15653784,627,France,Male,37,2
15693543,708,France,Female,33,8
15773283,641,France,Male,65,6
15742534,527,Germany,Female,28,2
15569878,592,France,Male,37,3
15729454,465,France,Male,33,8
15578375,628,France,Male,39,6
15785559,678,France,Male,43,1
15649414,570,France,Female,61,6
15701605,815,France,Male,37,1
15686696,817,France,Female,37,6
15625586,717,France,Male,35,4
15654975,641,France,Female,53,0
15782993,624,France,Male,51,10
15774382,579,Germany,Male,49,4
15689602,698,France,Male,38,2
15756155,645,France,Male,32,4
15812647,691,France,Male,34,8
15736043,638,France,Male,34,6
15696744,705,France,Female,31,3
15602572,720,France,Male,33,9
15674765,553,Spain,Male,44,4
15678725,658,France,Female,29,8
15694444,648,Germany,Female,32,8
15795878,636,Spain,Male,45,3
15735346,527,Germany,Female,41,10
15687094,717,Germany,Female,28,9
15790067,614,Spain,Male,39,3
15605742,737,France,Male,43,0
15566740,587,Spain,Male,51,3
15664897,682,France,Female,35,2
15585777,710,France,Male,38,3
15650864,507,France,Male,42,6
15806709,609,Germany,Male,33,6
15633818,786,France,Male,32,9
15713845,688,France,Male,38,7
15639662,710,France,Male,38,2
15567013,779,Spain,Male,33,3
15777784,733,France,Female,44,6
15800251,583,Germany,Female,26,10
15651315,627,France,Male,41,3
15651450,666,Germany,Male,31,3
15784218,620,Spain,Male,38,0
15572398,614,Spain,Female,39,6
15707962,606,France,Male,40,6
15705663,700,Germany,Female,39,5
15645355,677,Germany,Male,34,3
15729557,850,Germany,Male,36,5
